age,income,tenure_months,monthly_spend,support_tickets,satisfaction_score,login_frequency,avg_session_minutes,region,contract,payment_method,device,churn
53,81186.1339261636,48,61.65477147166402,4,10.0,9.984482291486831,23.162984956156535,West,Monthly,Wallet,Web,0
43,35118.205313106635,41,129.4068960691392,3,9.091161367552504,27.56191484827771,3.4569827856546738,North,Two Year,Card,Android,0
63,46499.118949249925,42,100.752161225862,1,8.934660843179364,24.176196565207867,20.063431407475175,North,Monthly,Card,Web,0
23,71005.02660699455,16,94.89708644781882,2,5.863011698482815,16.00549390191683,12.103697529282726,South,Annual,Bank Transfer,iOS,1
30,62803.639229100096,8,75.79395062319105,6,4.755928235956288,20.465248158574386,13.188804072706391,South,Annual,UPI,Web,1
31,77580.90201800762,33,104.82018739006753,0,9.064040166789654,20.727906232733744,43.79967352270104,East,Monthly,Bank Transfer,Web,1
25,37950.83725808885,45,84.53587711489594,2,8.738104342764906,34.40018490653243,24.245733105677736,,Monthly,UPI,Web,0
33,72856.83087796907,76,73.9236012559357,2,7.433323260360339,24.107980766409934,33.03419960243981,West,Monthly,Card,iOS,1
34,89014.83962630438,44,105.880143599446,3,6.570082191108117,23.843387331096732,29.697732249887082,South,Annual,Card,Android,0
57,75710.00803728423,24,80.68083672336608,1,4.711294087800447,18.26586709148534,30.849185937982583,East,Two Year,Bank Transfer,iOS,1
33,68060.45827475502,25,61.049956637835194,1,8.674580755443454,14.95903229112877,20.20835504566212,West,Monthly,UPI,Android,0
63,62890.56074354864,59,102.99480326381953,2,9.216429695442047,27.678971768631307,36.45761810720377,South,Two Year,Card,Android,0
58,46633.27463902696,42,83.08043033114305,2,6.045542871564969,22.56590482296329,29.620185687188435,,Monthly,UPI,Web,1
64,63416.03096632465,86,99.66730035273413,2,5.9035806787426415,12.193206321619204,22.372014566220727,East,Monthly,UPI,iOS,1
23,92713.52876336893,42,71.3842042493744,2,9.309805272514964,21.177065880378866,24.369606620118486,West,Annual,UPI,Android,0
69,62381.37285479724,54,48.72636085957132,4,6.1088304130810815,23.861702618945685,20.76940825183751,West,Two Year,UPI,Web,1
49,45424.31223433498,7,137.05221887542825,2,10.0,3.329183305949968,22.470152663797386,South,Monthly,UPI,Android,1
69,54170.564047161504,19,131.39834232290724,4,7.0146120116282935,11.54329245190733,21.607593384219307,South,Annual,Wallet,Web,1
36,69418.70654007046,81,111.51354883785883,3,6.542845098326696,20.539353782279345,25.433802681128416,West,Monthly,UPI,iOS,0
67,56782.692062021364,33,73.3656794387718,1,7.276683602062774,4.5287708731987095,37.65976421269418,East,Two Year,Wallet,Android,1
48,75676.67222738909,40,75.99046080516783,1,6.542726051581167,5.637081838802944,11.15307294737138,East,Annual,Bank Transfer,Android,0
21,76502.56273647866,57,126.46982337689394,3,9.114561056791059,16.106767817240172,32.281192871579265,South,Annual,Bank Transfer,Web,1
39,84557.62996890226,6,74.38509887297761,2,8.705877237278157,21.440809813664597,18.68588964659859,North,Annual,Bank Transfer,Android,0
25,96318.30838983072,49,66.02331890958108,0,9.049780697676415,21.76448594830783,33.42696833438325,South,Annual,UPI,Web,0
66,86908.89193619194,33,141.1670402690936,2,7.513683559179907,29.076796868840226,18.998991732872568,West,Two Year,UPI,Android,0
33,44446.740588744884,15,83.56966955158383,1,6.424197352875783,18.575847215226492,25.714783088862276,South,Annual,UPI,Android,1
29,45122.24217532201,40,138.05275985541536,1,7.184591187372854,15.391430025776348,20.570401760841733,South,Monthly,Card,iOS,1
46,63333.027517883864,43,43.04824267929994,3,6.476315454330535,8.848482896913263,6.424670889595669,North,Two Year,Card,iOS,0
40,55074.14214073288,18,100.54554648353505,2,9.693214072411031,15.30760668501075,37.65079188664588,South,Annual,Card,Android,1
23,39956.81200685926,52,147.13247797649845,1,8.903865330457622,22.952705155977092,13.515217478302295,South,Annual,Bank Transfer,iOS,0
60,55282.780528194126,71,85.89252233976586,2,7.044410786342743,23.269055424409828,22.75494575040684,,Annual,Card,Android,0
61,54560.71546038114,26,77.07986523196611,3,5.62499257348884,19.85233304709945,12.528203924424334,North,Monthly,UPI,Android,1
56,50219.34972525347,92,49.96744247204741,1,9.81942746994649,21.829804547063016,9.966985136612916,North,Monthly,Card,Web,0
50,58052.63130458988,59,117.47029163305741,5,7.432363030425312,26.93468491352214,20.155541442797812,North,Monthly,Card,iOS,0
38,90925.91870700328,74,61.896157520779376,1,6.978715317665552,18.52690290183971,16.658398641367555,North,Two Year,UPI,iOS,0
46,69383.23690748327,7,82.15574321830034,1,9.834409623522228,27.571231864251644,11.480664808242157,West,Annual,Bank Transfer,iOS,1
45,119379.79967322032,73,47.964931606221654,2,6.333087017257284,12.913472124904578,21.681106467455333,West,Two Year,Card,iOS,0
26,68751.18009243229,32,131.70683800292298,2,6.657824267739791,17.486962688216565,8.662839492119526,West,Monthly,Wallet,Android,0
22,58618.55297338046,68,119.64655932177048,4,6.8077097877612,14.634167390977058,23.12926418573069,West,Two Year,Card,Web,1
31,65090.92341840705,77,84.05245752360607,2,4.9618324082088705,23.548935922173058,20.85405862902268,North,Monthly,UPI,Android,1
41,70642.82352575788,24,50.37553193239216,3,7.736750121224112,10.89860887385986,3.0,West,Monthly,Card,Web,0
26,74575.5870577634,25,131.07721147727898,1,5.904013934046634,15.747641671475563,17.2920108725514,South,Two Year,Card,Web,1
23,110687.64916889853,6,74.02204818858559,1,6.2297730550710915,4.982264564241426,26.215690092040777,West,Annual,Card,iOS,0
62,46402.94977049349,58,51.84385477547444,3,6.002459685017172,22.160632598989032,12.42808703539132,East,Two Year,Card,iOS,0
37,83899.01327991018,74,32.13645962582368,3,6.201980654383296,26.72753193007838,26.606129749922285,South,Annual,,Android,0
48,69570.51314751072,39,65.62104604318675,2,5.773845411173116,24.374955659100674,25.894112889222203,South,Monthly,UPI,Android,1
45,30435.84966344641,16,41.36085632410181,4,,23.688393294288446,12.840507157430157,North,Monthly,Card,iOS,0
56,81955.3732060848,31,66.31537490431526,1,6.9354917427742855,23.87580277185964,21.889459270246135,South,Two Year,Wallet,Android,0
56,92887.7183376859,39,107.33226201093146,0,7.281613834953797,22.897856799055536,29.424919750128907,South,Monthly,UPI,Android,0
33,46142.119116896545,88,73.737995080743,1,10.0,22.300769357542556,14.11219992585536,West,Annual,Card,iOS,0
62,64803.454906376646,12,95.67080146341132,3,6.935545992131365,22.752394203400385,20.147704981768403,North,Monthly,UPI,Android,0
37,27042.20623583052,33,63.29996021403304,2,8.228410957801824,13.410225090647089,32.35215206183027,East,Monthly,Card,Android,1
61,37306.2578869446,61,86.95507199092694,3,8.421874318871165,16.598645895361074,14.281311417167107,South,Two Year,Bank Transfer,iOS,0
39,88056.65070757955,23,142.62702466258062,1,7.093143738580735,18.49170282495959,26.132424572219065,North,Two Year,UPI,Android,0
23,54738.83686783644,85,74.5454176591931,2,7.665458523626565,15.650064029103405,12.28728002536954,South,Monthly,Card,Android,0
57,40606.334551363136,87,96.53288312858976,0,7.235186923446124,7.0358325477561205,20.55134287124494,South,Monthly,Card,Android,1
19,70048.12801808545,37,38.03418317594685,3,7.544349272709513,9.354937091742437,26.02054043116506,South,Monthly,Card,iOS,0
58,53506.926508517485,71,130.60318367250613,1,6.202921458108167,19.609832805164316,3.0,North,Monthly,UPI,Web,0
20,54641.923528938205,72,70.68380113165404,1,6.3598407737143,24.340431361053426,17.191092269932298,North,Two Year,UPI,Android,1
28,81265.17256484788,65,116.51600949719503,2,7.22876783058123,18.065393364117945,25.863987344677405,South,Monthly,Wallet,iOS,1
49,39441.86610344438,18,81.30459112723284,4,3.847763805453311,37.35375303297937,24.032596982785574,West,Monthly,Card,Android,0
66,45081.96532099969,5,103.3473809506242,0,9.743323742601053,11.56166298891311,17.298594538265892,West,Annual,Card,iOS,1
39,68389.7598272751,33,105.13037281633002,4,10.0,21.114594994459885,12.058761949769469,North,Annual,Card,Android,0
24,86327.01539646051,13,71.42678981461849,1,7.489595441872014,27.03841827454609,27.656183939748217,East,Monthly,Card,Web,0
30,92239.52663277669,28,117.75719307285556,2,8.331297601326709,25.45973984815905,19.09833936230365,West,Two Year,UPI,iOS,0
64,50368.6421520443,61,62.23045408020701,6,9.037798039085844,22.585468032422327,26.90812481466105,North,Monthly,Wallet,iOS,0
55,85622.29327223226,56,108.33802660082628,1,4.948061442716943,25.491777816894768,25.422008219657567,North,Monthly,Bank Transfer,Android,1
23,47748.869543651,20,73.29384117500408,3,8.77807250698352,18.3877604336039,17.973235429883616,North,Two Year,Card,Web,0
38,105176.6056319496,2,95.48673845896181,5,6.4750523494618175,29.640172213743853,31.653055686951852,North,Monthly,Bank Transfer,Android,1
31,40057.03744076598,22,71.14020992937218,2,10.0,26.982113744479832,16.65150150967455,West,Two Year,Bank Transfer,iOS,0
27,94226.53383741807,44,86.49927924119787,3,6.879958731002219,12.034406795026173,32.71408576736712,West,Annual,Card,iOS,0
62,50557.30564998808,75,52.75918894924699,3,8.743909779391823,20.250975563440708,33.89163277492778,East,Two Year,Wallet,iOS,0
50,,35,92.42670954066382,1,6.896698018387774,7.168923593312034,31.451032070412026,South,Monthly,Bank Transfer,Web,1
27,78009.05603475466,28,86.32563504878757,2,10.0,28.652522812649966,20.37494961970332,West,Monthly,Bank Transfer,iOS,0
51,42647.636353019116,53,68.79539337782583,3,6.329004631033861,19.56962008722214,44.9237122993119,North,Two Year,UPI,iOS,1
39,53510.75345006485,7,83.34916100829112,4,9.180650938456562,27.44140990846909,23.366600131803192,North,Two Year,Card,Android,0
21,82185.98651492232,22,89.0201342850373,0,8.26535240016831,17.234497466625193,24.169508309618134,North,Two Year,Bank Transfer,Android,0
41,88158.17718754234,4,66.50928840204664,1,7.887326934829073,5.006127508642823,21.801447892857023,West,Monthly,UPI,iOS,0
27,63444.25698206182,50,81.13724272810992,5,7.589312581776114,36.461572787489935,11.832101706492917,East,Annual,Wallet,iOS,1
30,65982.48218119626,43,54.83344177315237,4,6.066078719915334,18.91761983031068,33.65565913646287,East,Monthly,Card,iOS,0
63,81683.76671816944,56,155.37199116883022,3,2.8037042722620686,10.998539636187402,16.84836913302456,East,Monthly,Card,iOS,1
54,67899.56539423804,59,116.77355980624554,2,9.026466584384746,26.02033601873622,30.27649923433582,North,Annual,Bank Transfer,iOS,0
24,36542.89309455574,38,93.19282316894653,2,6.368973512414716,32.251000968710066,32.43597797486688,South,Annual,UPI,Android,0
62,47114.57145791603,83,120.16338782430086,1,9.188320244259451,16.582932778800906,27.429892424943585,West,Annual,UPI,Android,0
47,70172.63874933663,88,25.62242569948667,1,7.7978862054566305,17.305303124911198,15.772276516915266,West,Monthly,Bank Transfer,Web,0
63,,11,20.0,3,9.240436527734206,19.666323642981055,18.93029570039036,South,Annual,,Android,0
56,100551.61333156505,88,73.02126814750281,0,8.563217284186106,10.2232055791353,3.0,North,Two Year,UPI,Android,0
35,82149.6472569719,19,43.64307569193673,2,3.010018193185359,13.165327852930414,20.951791092700645,West,Monthly,Card,iOS,1
45,71320.3967428,24,77.90183426655013,1,8.245322547621596,30.473481050555154,29.224391689299853,South,Two Year,UPI,Android,0
45,81473.9054916145,51,91.16969921784697,1,6.615751674455377,17.074554934703396,19.862454288262686,South,Two Year,UPI,iOS,0
55,50331.48129544918,3,112.61243495021834,3,9.1805190183559,12.13710115382353,16.689277369684053,North,Monthly,Bank Transfer,iOS,1
30,61628.918874319286,35,50.85208047174359,4,8.20505274173256,14.835706725457076,19.320277683014503,North,Annual,UPI,iOS,0
35,46869.12413053151,19,96.98892058480214,3,8.225047364541533,25.509765811310942,32.938293732871166,East,Two Year,UPI,Web,1
30,37527.66256443034,46,85.43169079456698,4,6.737187247295974,4.168721804125427,21.51070879995883,East,Annual,Card,Web,1
33,,78,95.42527929799255,3,5.648569473416755,19.782549281476946,38.721245587677515,North,Monthly,Card,iOS,1
26,,88,69.406841477392,1,6.464092169750106,35.23553121529723,16.863398456037494,North,Annual,Card,Web,0
19,80128.35465919829,21,126.49405419586361,1,4.140183155397388,32.21743839102321,23.955086066181366,South,Annual,UPI,Android,1
66,77014.46027963384,52,81.89474054710821,0,6.196415651270703,22.01241946573071,18.099382669356753,South,Annual,Bank Transfer,Android,0
21,70338.17396912497,46,138.22546670511306,2,4.710929530782965,27.215098270307863,40.6703777238219,South,Monthly,Wallet,iOS,0
64,77245.5666449062,40,61.28834038953329,2,4.755840633611722,27.147783993573924,23.61734780178424,North,Monthly,UPI,iOS,1
18,64060.971882995516,61,107.28482019866661,1,7.398014040284556,17.11903597557631,41.15268523481063,West,Annual,Bank Transfer,Android,0
58,,94,83.20994558318414,1,8.107883197156733,24.47355662355015,18.21885200587913,West,Monthly,UPI,Android,1
35,49024.82314090009,39,75.16772749999708,1,7.145951083702133,30.5200811315115,35.74821258269556,South,Two Year,UPI,Android,0
44,73133.53036406086,7,103.9694602140264,1,6.352056154524717,9.153664298131082,23.062030350461455,East,Monthly,UPI,Android,1
32,79705.18907629221,88,76.02479562431232,1,5.589406124193826,22.036556142371175,29.529900350910374,West,Two Year,UPI,Android,1
43,50267.00858241153,89,20.0,0,6.660771912979992,20.530328136619865,11.022601198818545,,Monthly,UPI,Web,0
41,66140.30617784263,31,20.0,2,5.802220829912832,18.722151394819477,25.135725542883762,West,Two Year,Wallet,Web,0
45,51280.74478815409,48,123.17266480852147,1,7.093187738393771,18.102433139657663,12.377916058083699,South,Two Year,UPI,iOS,1
38,53416.852676645474,82,121.90775373639087,1,,19.621689807713,24.31386760634526,East,Monthly,Card,iOS,1
45,40251.5541877526,48,141.6202283876784,2,8.392239882949738,20.209005384946394,8.334489522656622,East,Monthly,UPI,Android,1
60,92847.04835366423,46,84.47415255153467,3,6.236047092471323,25.830307050042247,21.153252823857155,North,Two Year,Wallet,iOS,0
40,88445.07384384105,88,46.22095594006326,1,7.839636730479976,21.33560264259026,31.860508334140334,West,Annual,Card,iOS,0
36,76823.54479300142,79,72.41248472046996,2,8.708277392573027,16.754863837265397,26.92798491094785,East,Annual,Wallet,iOS,0
24,108388.3109427639,49,85.34273546083938,0,7.7573804992827,12.120549797562795,10.89444955368204,North,Monthly,Wallet,Android,0
36,60836.594675495384,16,54.788853271446726,2,8.55851554231674,14.692902375210735,4.914522554466128,East,Two Year,UPI,Web,1
24,131698.77313243394,42,134.457241689216,5,3.686713253148079,19.828162720153212,26.47250122414691,West,Annual,Card,Web,1
27,59994.35286200915,65,152.18508638931212,3,6.362143671703393,13.05750483482371,36.23078915822571,West,Monthly,Card,Android,0
67,70614.25373863237,26,99.34842102190532,4,9.075230333541443,24.621139621002353,13.324485668168496,East,Monthly,Card,Web,0
22,56248.88589331542,52,84.67408759905412,5,8.065690215137577,21.010385984709988,40.87663670358725,North,Monthly,Card,Android,0
43,73191.16232132672,63,46.15099064576703,4,10.0,26.00469194039907,21.941560406478995,South,Annual,Bank Transfer,Web,0
61,83383.52841349738,9,131.39301688468154,4,10.0,13.528265453230816,4.371758196930706,North,Two Year,Wallet,iOS,0
67,62493.839352832154,55,87.28920432547139,3,7.7093066285660825,12.182526347462257,7.9520767895784825,West,Monthly,Card,Android,1
25,104087.83663658766,71,76.32506804768164,1,6.771636347895829,25.952400583873654,28.929542344342714,West,Monthly,UPI,Android,0
26,70261.28426193613,21,99.43522266023614,2,5.5706541877861175,18.90967769667288,23.16611236751531,West,Monthly,UPI,iOS,0
37,70950.67849442438,53,67.42865413032443,3,6.3911254385900795,16.58238009768677,35.33998869213937,North,Monthly,Card,Web,1
46,45002.050720698215,68,89.40625519365456,2,6.505980255568078,22.890623469566776,11.216877099716326,West,Two Year,UPI,Web,1
67,74206.97964010846,5,41.7259944746302,4,6.191476372951085,22.63014467052009,23.066453183474017,West,Annual,Wallet,Android,0
28,62051.40114219396,62,117.61261567757302,3,5.638825828840222,9.209653842866956,22.06084955249521,East,Monthly,UPI,Web,1
26,51618.72595457969,25,81.8676687659298,4,7.882680198787477,27.692515861602622,20.71286929248482,West,Monthly,,iOS,1
31,47917.56302073599,38,119.76402581902036,3,10.0,15.127151396092383,18.556534942177066,South,Monthly,UPI,Android,0
63,123778.79435464708,62,78.96591466475142,1,8.78653650599144,29.900126334193335,18.735705620153674,South,Annual,Card,Android,0
19,59203.50049606122,1,80.91400873648065,2,6.65188590094045,8.66515970505436,23.571812418523372,North,Monthly,Wallet,Web,1
37,32946.32074281211,2,48.63047715124127,2,8.923849040921207,20.22179217736218,24.72322925054394,North,Monthly,Wallet,iOS,1
24,49639.127885883405,43,107.79270919054429,0,7.7893064736261,16.700651593430667,24.27315565092919,North,Two Year,Card,Android,0
26,63865.507531523304,91,58.72480137930725,1,7.130802603407368,4.173357264960714,32.85388758016407,East,Annual,UPI,iOS,0
65,77026.67471756267,1,70.40732880402314,3,7.024691366399413,22.607455846361642,11.188493389401515,,Annual,Bank Transfer,Web,0
18,77205.5234779569,75,85.0314155824761,2,6.860101765419952,4.532440812784959,5.694848189457375,North,Monthly,UPI,Android,1
34,79885.52013908356,8,88.63672551068069,0,8.306812408653359,15.958331973230818,31.152685489490775,North,Monthly,UPI,Android,0
65,50813.07325397875,47,33.81709179346723,3,7.437439139869917,25.729928344013313,13.508274631819077,East,Two Year,Wallet,Android,0
49,72489.689757034,41,78.0758240353595,5,5.961681244119117,14.289748158934728,18.584717632463402,West,Annual,Card,Android,0
21,45726.691789567274,45,108.8569065593114,5,5.879351414529403,11.673860939391362,16.491103241055008,South,Annual,UPI,Android,0
42,51367.85437369174,8,73.64985896428293,1,7.720036768178836,23.60249529393407,16.29838910117405,West,Annual,Card,iOS,1
68,44810.40256099429,72,78.25804737360035,3,7.928707066661568,16.253373646294204,8.87562365597568,West,Monthly,Card,Android,0
38,38855.445198838075,27,89.8721815252818,0,,15.164582137171246,16.874251710387565,East,Annual,Bank Transfer,Web,1
45,88412.60875487619,74,81.22118702359003,1,5.275590441331385,26.924947340185263,27.843980010515782,East,Monthly,Bank Transfer,Web,0
45,80149.45742153552,63,54.084534928371866,5,9.326640699044724,9.829048853917959,21.964617043510216,,Monthly,UPI,Android,0
52,86486.63813951885,53,83.90961628999287,2,8.965627836196072,14.782749211707046,26.540564156562226,West,Annual,Card,Android,0
27,65864.88745253452,30,114.82219510017688,4,3.8214599483450535,24.065129077488397,17.535262022996363,South,Monthly,Bank Transfer,Android,1
61,82089.76937503323,62,53.464721581987284,3,9.477290969633001,9.376368511433377,30.12561391703737,West,Monthly,Card,iOS,0
69,26251.63309786401,95,73.76554331542546,2,6.844741144533876,30.427430118153353,17.424743121908183,South,Monthly,UPI,iOS,0
25,83987.92539699782,88,43.551060281947684,1,7.522978036046142,16.482067604532592,3.0229842952669514,North,Monthly,Card,iOS,0
60,68896.63626011067,88,113.24145851471035,3,9.134979202089466,24.121691669886555,24.849614136336676,East,Two Year,UPI,iOS,0
60,78796.41120328165,21,82.22925379486364,4,10.0,24.107046246157793,28.906462921258125,West,Two Year,UPI,iOS,0
56,73360.51257906949,56,59.4940109918241,1,8.904870984577402,16.933984532263008,16.966848888226956,West,Monthly,Card,iOS,0
37,43284.7866001885,38,87.76796800429533,2,7.609751848215951,14.646915217074087,32.792856406675725,West,Monthly,UPI,Web,1
42,32043.124941396978,92,48.891993553136416,5,4.8614108332849035,17.699248066320628,14.34377031065653,East,Two Year,UPI,Web,0
61,49334.80834397481,91,53.99513405618781,1,3.755405899225945,22.988789732432625,28.036541315806,South,Monthly,UPI,iOS,1
25,77428.18018800407,83,41.195994104446584,2,8.692870196341657,11.095026092273997,37.70298347941434,West,Annual,UPI,Android,0
61,80182.0111338587,16,52.996622873278,2,9.48145158776561,9.577189878882274,22.330578859343948,North,Monthly,Bank Transfer,iOS,1
65,34905.26989759902,31,125.72012751999418,2,5.815103736575319,28.38941905227536,19.96165222579277,North,Annual,Card,Web,0
53,43415.813915699284,68,63.006450061522116,3,6.741374059944159,12.856014506969725,21.048954920733415,South,Monthly,Card,iOS,1
35,49088.81490930154,72,98.98675367954436,4,6.252647989744727,20.47858717419882,36.65465848256618,East,Annual,Card,iOS,0
47,57139.28867413005,34,59.91095740132235,2,6.207369875068695,16.584570537706277,25.625043164120594,East,Annual,Card,Android,0
20,35034.88172124165,13,107.78601237289658,2,9.027434012616341,16.894940721436114,41.29782409496804,West,Monthly,UPI,iOS,0
66,33714.861144917086,14,54.217539972060536,3,7.571234325681192,28.012728049713516,24.513262491496185,North,Monthly,Card,iOS,0
35,46919.62347903381,66,86.1768378328527,3,6.810396870627363,17.403815685697335,16.115830060866305,West,Annual,Card,Web,0
20,66897.58439695013,44,86.58553929606846,2,10.0,15.502217102474859,16.74843758308111,East,Two Year,Card,Android,0
59,39026.92452542321,47,154.83416009279773,1,4.761484471687147,16.111990546075752,22.554465389436526,West,Monthly,UPI,Android,1
52,62452.32278062114,78,103.91275863940496,2,8.131448838542836,14.475791066457461,3.628096456272825,South,Monthly,Bank Transfer,Android,1
50,88288.16195511994,2,67.2128795701218,4,5.416736915207268,13.309365151624691,17.72509146951435,East,Annual,UPI,Android,1
20,36360.845776902774,72,105.55146890951542,4,6.93235731760979,14.503871959588839,17.924819493552086,West,Monthly,Wallet,iOS,0
57,60458.19331496813,27,149.14523411455622,4,7.452685253586544,29.642470790220308,24.158107798769798,South,Two Year,Card,Android,0
51,87544.64814251699,89,36.110917285471146,3,8.635812723379656,22.98042178942298,39.47636398361305,North,Two Year,UPI,iOS,0
59,55798.0954119962,91,59.7255387229382,5,6.755990778226262,15.583624157982293,22.493348395682613,North,Monthly,Card,iOS,0
61,52379.26680111478,48,77.89307322660119,2,6.576188233745369,24.871589442331757,4.696068215862713,North,Annual,Bank Transfer,iOS,1
29,90596.90791474242,31,72.48735318574147,2,6.725555333717037,6.889643390288407,13.774831151107348,South,Annual,Card,iOS,1
28,,23,75.01729905010376,8,5.364080433288001,27.62974846200969,24.360590756838224,East,Monthly,Wallet,iOS,1
66,89298.89055452248,18,45.87303203220271,2,8.274926663555867,27.066090388788457,22.836952837108274,East,Annual,Bank Transfer,Android,0
45,74437.23860479837,95,127.11868160650036,3,7.678268430329244,33.65433809816549,36.620099700813256,East,Monthly,UPI,Android,0
40,57457.41763598359,18,42.32174204570142,4,7.939786741235586,25.080860073550596,30.640695685342365,North,Monthly,UPI,iOS,0
32,75553.19167314567,43,78.99361571132502,3,7.081776895693763,21.060641807056204,30.37103926399945,North,Annual,Card,Android,0
51,72049.88930461284,46,116.37491775282093,1,6.872107468186842,27.037982694077044,20.045802170627404,West,Annual,Card,Android,1
57,87459.42206205442,65,84.09445428562442,5,9.198520574992447,13.619333980384821,31.8920893289579,West,Annual,Wallet,Web,0
18,52936.39816696959,81,55.61817499291693,4,8.937036999266926,15.23208455808495,13.936691864224379,East,Monthly,Bank Transfer,iOS,0
46,65906.53346919564,54,44.539730308781266,0,9.60516099651346,17.55028627082593,30.714648783643625,East,Annual,Card,Android,0
69,63646.655048697976,73,78.10002411916653,4,7.8334103975429805,27.58217071630275,19.458229871583693,West,Monthly,Card,iOS,1
32,80491.25911607526,54,62.28911302448601,2,9.499528960914212,12.008851530524364,8.968059346355265,West,Annual,Card,Android,0
32,42446.057722228135,42,91.15693275108934,1,6.492659512475297,11.265568117012386,27.339130305533867,East,Monthly,Bank Transfer,Android,1
63,87373.49506123282,15,42.956465568274616,2,6.858551963559737,19.65576654744912,34.577892567529474,South,Annual,UPI,Android,0
21,75259.23298774916,20,109.39107210662866,3,9.231671281259334,23.02271347953106,18.340583158156335,North,Monthly,UPI,Android,0
38,36027.64838007518,42,88.46648569493394,0,8.633816615042406,13.078435968419466,36.06485575219114,East,Monthly,Card,Android,0
41,91581.782160571,5,90.69509183057431,9,6.706234308244676,22.692925669403532,7.0965317711060845,South,Monthly,Wallet,iOS,1
59,114150.04777755009,31,128.2323033472005,2,5.421360998766492,27.578795394352827,11.228860869012742,North,Annual,Card,Android,0
24,87040.34733008698,44,71.86613504884403,3,6.853260848112797,26.40323185438467,20.679465624230758,North,Monthly,Card,Android,0
40,96393.66487898232,45,63.22549915800328,3,6.035723649829041,20.47304937969769,18.663125026650754,West,Monthly,Wallet,Android,0
25,,78,68.56709114959381,4,10.0,17.365815757777156,15.995799525466982,North,Monthly,Bank Transfer,Android,0
58,28446.891765752778,92,79.22420291430227,2,8.492069093983577,30.1493654495319,23.20309946936401,West,Annual,UPI,iOS,0
50,24429.350074314454,70,82.27105315626014,4,5.897931618442499,18.107827961440158,17.24268587952681,West,Two Year,Bank Transfer,Android,1
43,70611.80496509069,8,60.07906790194681,3,5.423515366869479,24.582482337306434,18.769228025775394,East,Two Year,Card,iOS,0
38,51976.46622994044,39,24.30744240900823,5,5.876867434566256,31.707970354299036,24.50582563315334,North,Two Year,Card,iOS,0
25,44879.32187679827,70,68.17212997362886,0,6.249997094607233,23.846876557409537,15.992168057757745,West,Two Year,Card,Android,0
65,63619.572952689145,57,95.7947699886067,4,6.91660933054477,11.02036136965091,21.04583654812924,East,Monthly,Card,iOS,1
51,78542.87633294833,44,89.08774918760477,0,9.094729034497508,9.326840530841988,16.190148582763694,South,Monthly,Bank Transfer,iOS,1
34,33039.33397123276,42,120.98663409477481,2,5.556921284699894,15.916594059558296,11.149416249159732,East,Monthly,UPI,iOS,1
39,55124.69235383153,39,143.66459631891365,0,10.0,22.966493864207578,28.873319572063338,North,Monthly,UPI,Android,0
55,98217.15502864693,56,107.78001314375405,1,5.596389597391287,21.113501067908093,37.37014996757812,East,Two Year,Bank Transfer,Android,1
55,41343.65563512976,17,126.47561927224677,3,4.804618857139182,33.44957445824571,31.581147955665244,West,Two Year,Card,iOS,1
41,84134.74611762904,50,108.0032287678936,6,10.0,21.04539401432985,24.985444736751848,South,Annual,Card,Web,1
33,54335.92324592213,20,136.2969776778215,2,9.446134519722825,15.707911482745562,16.2262440153763,West,Two Year,,Android,0
52,77007.46271669897,65,140.52560902873802,1,6.8900070438143155,10.066605278230767,19.417731482355336,South,Annual,Bank Transfer,iOS,1
52,89141.20515846308,83,113.53495512336781,3,7.848264935711695,26.26306164528141,31.513191344205957,West,Monthly,UPI,Android,0
49,81308.19887367048,49,106.19140439273755,2,7.891167502473424,17.957571395542242,3.0,West,Monthly,Wallet,Web,0
21,85001.51124870528,37,78.84303484187897,1,7.43241112886405,7.457021622370878,18.73065798045534,North,Two Year,Bank Transfer,Android,1
42,39664.94226502496,90,83.7598815710827,0,4.995984784600196,18.15582422040689,28.6070432776984,West,Annual,Bank Transfer,iOS,0
49,89500.51354830858,63,74.86488005949214,1,2.980655789467371,11.029833222110952,11.755476560339467,West,Monthly,Bank Transfer,iOS,1
67,46240.75147803396,41,103.63754832685167,4,5.763965490050191,15.020537427551291,25.81049455820983,South,Monthly,UPI,iOS,1
45,70709.91884257384,3,63.38955887921955,2,10.0,18.043343835098664,25.392903436891206,West,Annual,Wallet,iOS,0
35,70681.41611393899,2,79.2668137066027,2,10.0,11.663753661655065,8.911008127637572,North,Annual,UPI,iOS,0
46,75672.69629513078,22,20.0,4,6.754877160363075,14.586630817305505,22.782802991286403,North,Annual,Card,iOS,1
27,72413.04687332419,23,136.69269684317527,2,5.571460821709759,12.791161161206768,16.44299258798632,North,Two Year,Card,iOS,0
22,46436.18047245609,69,78.38576252241045,4,7.672806073539947,12.978975625758352,25.744888082951796,South,Monthly,Bank Transfer,Android,0
53,35302.91692949424,48,98.66741312009731,1,7.946268032293943,10.94385638007908,28.02809817302137,North,Two Year,Card,Web,0
69,84191.67095915892,95,128.73360084134208,1,8.221223182799898,14.620648047778142,25.590450403958357,North,Annual,Bank Transfer,Android,1
61,69088.36070541614,52,94.0088031232354,2,2.904051239176084,11.737110907582327,22.65333091818787,West,Annual,Wallet,Android,1
48,90286.29050107198,86,128.33031106280293,2,10.0,22.106088811830915,24.59984145180315,South,Two Year,Card,Android,0
